software_name,software_url,repository_url,all_github_links,organization,repository_name,owner_repo_pattern,source
ESMValTool,https://research-software-directory.org/software/esmvaltool,https://github.com/ESMValGroup/ESMValTool,['https://github.com/ESMValGroup/ESMValTool'],ESMValGroup,ESMValTool,ESMValGroup/ESMValTool,RSD
Atlas of climate projections,https://research-software-directory.org/software/eucp-atlas,https://github.com/eucp-project/atlas,['https://github.com/eucp-project/atlas'],eucp-project,atlas,eucp-project/atlas,RSD
evidence,https://research-software-directory.org/software/evidence,https://github.com/ADAH-EviDENce/evidence,['https://github.com/ADAH-EviDENce/evidence'],ADAH-EviDENce,evidence,ADAH-EviDENce/evidence,RSD
ewatercycle,https://research-software-directory.org/software/ewatercycle,https://github.com/eWaterCycle/ewatercycle,['https://github.com/eWaterCycle/ewatercycle'],eWaterCycle,ewatercycle,eWaterCycle/ewatercycle,RSD
ewatercycle-hype,https://research-software-directory.org/software/ewatercycle-hype,https://github.com/eWaterCycle/ewatercycle-hype,['https://github.com/eWaterCycle/ewatercycle-hype'],eWaterCycle,ewatercycle-hype,eWaterCycle/ewatercycle-hype,RSD
eWatercycle SURF Research Cloud,https://research-software-directory.org/software/ewatercycle-infra,https://github.com/eWaterCycle/infra,['https://github.com/eWaterCycle/infra'],eWaterCycle,infra,eWaterCycle/infra,RSD
ewatercycle-lisflood,https://research-software-directory.org/software/ewatercycle-lisflood,https://github.com/eWaterCycle/ewatercycle-lisflood,['https://github.com/eWaterCycle/ewatercycle-lisflood'],eWaterCycle,ewatercycle-lisflood,eWaterCycle/ewatercycle-lisflood,RSD
ewatercycle-marrmot,https://research-software-directory.org/software/ewatercycle-marrmot,https://github.com/eWaterCycle/ewatercycle-marrmot/,['https://github.com/eWaterCycle/ewatercycle-marrmot/'],eWaterCycle,ewatercycle-marrmot,eWaterCycle/ewatercycle-marrmot,RSD
ewatercycle-pcrglobwb,https://research-software-directory.org/software/ewatercycle-pcrglobwb,https://github.com/eWaterCycle/ewatercycle-pcrglobwb,['https://github.com/eWaterCycle/ewatercycle-pcrglobwb'],eWaterCycle,ewatercycle-pcrglobwb,eWaterCycle/ewatercycle-pcrglobwb,RSD
ewatercycle-wflow,https://research-software-directory.org/software/ewatercycle-wflow,https://github.com/eWaterCycle/ewatercycle-wflow,['https://github.com/eWaterCycle/ewatercycle-wflow'],eWaterCycle,ewatercycle-wflow,eWaterCycle/ewatercycle-wflow,RSD
ewatercycle-wflowjl,https://research-software-directory.org/software/ewatercycle-wflowjl,https://github.com/eWaterCycle/ewatercycle-wflowjl,['https://github.com/eWaterCycle/ewatercycle-wflowjl'],eWaterCycle,ewatercycle-wflowjl,eWaterCycle/ewatercycle-wflowjl,RSD
eWaterLeaf,https://research-software-directory.org/software/ewaterleaf,https://github.com/eWaterCycle/eWaterleaf,['https://github.com/eWaterCycle/eWaterleaf'],eWaterCycle,eWaterleaf,eWaterCycle/eWaterleaf,RSD
Excel-to-fhir,https://research-software-directory.org/software/excel-to-fhir,https://github.com/nwo-strap/excel-to-fhir,['https://github.com/nwo-strap/excel-to-fhir'],nwo-strap,excel-to-fhir,nwo-strap/excel-to-fhir,RSD
EXCITED Machine Learning Workflow,https://research-software-directory.org/software/excited-workflow,https://github.com/EXCITED-CO2/excited-workflow,['https://github.com/EXCITED-CO2/excited-workflow'],EXCITED-CO2,excited-workflow,EXCITED-CO2/excited-workflow,RSD
Experiment Launcher,https://research-software-directory.org/software/experiment-launcher,https://github.com/eWaterCycle/experiment-launcher,['https://github.com/eWaterCycle/experiment-launcher'],eWaterCycle,experiment-launcher,eWaterCycle/experiment-launcher,RSD
Explainable embeddings,https://research-software-directory.org/software/explainable-embeddings,https://github.com/dianna-ai/explainable_embedding,['https://github.com/dianna-ai/explainable_embedding'],dianna-ai,explainable_embedding,dianna-ai/explainable_embedding,RSD
ExploreASL,https://research-software-directory.org/software/exploreasl,https://github.com/ExploreASL/ExploreASL,['https://github.com/ExploreASL/ExploreASL'],ExploreASL,ExploreASL,ExploreASL/ExploreASL,RSD
FAIR Data Point,https://research-software-directory.org/software/fairdatapoint,https://github.com/NLeSC/fairdatapoint,['https://github.com/NLeSC/fairdatapoint'],NLeSC,fairdatapoint,NLeSC/fairdatapoint,RSD
FAIR Data Point Client,https://research-software-directory.org/software/fairdatapoint-client,https://github.com/fair-data/fairdatapoint-client,['https://github.com/fair-data/fairdatapoint-client'],fair-data,fairdatapoint-client,fair-data/fairdatapoint-client,RSD
FAIRSECO,https://research-software-directory.org/software/fairseco,https://github.com/QDUNI/FairSECO,['https://github.com/QDUNI/FairSECO'],QDUNI,FairSECO,QDUNI/FairSECO,RSD
fairtally,https://research-software-directory.org/software/fairtally,https://github.com/fair-software/fairtally,['https://github.com/fair-software/fairtally'],fair-software,fairtally,fair-software/fairtally,RSD
fairworkflows,https://research-software-directory.org/software/fairworkflows,https://github.com/fair-workflows/fairworkflows,['https://github.com/fair-workflows/fairworkflows'],fair-workflows,fairworkflows,fair-workflows/fairworkflows,RSD
FastMLC,https://research-software-directory.org/software/fastmlc,https://github.com/FastMLC/fMLC,['https://github.com/FastMLC/fMLC'],FastMLC,fMLC,FastMLC/fMLC,RSD
FHIR to CAPACITY,https://research-software-directory.org/software/fhir-to-capacity,https://github.com/FAIR-data-for-CAPACITY/FHIR-to-CAPACITY,['https://github.com/FAIR-data-for-CAPACITY/FHIR-to-CAPACITY'],FAIR-data-for-CAPACITY,FHIR-to-CAPACITY,FAIR-data-for-CAPACITY/FHIR-to-CAPACITY,RSD
fieldcompare,https://research-software-directory.org/software/fieldcompare,https://github.com/psf/black,"['https://github.com/psf/black', 'https://github.com/nschloe/meshio', 'https://github.com/dglaeser/fieldcompare-action']",psf,black,psf/black,RSD
Lysander,https://research-software-directory.org/software/finding-journalists,https://github.com/online-behaviour/find-journalists,['https://github.com/online-behaviour/find-journalists'],online-behaviour,find-journalists,online-behaviour/find-journalists,RSD
flamingo,https://research-software-directory.org/software/flamingo,https://github.com/nlesc-nano/flamingo,['https://github.com/nlesc-nano/flamingo'],nlesc-nano,flamingo,nlesc-nano/flamingo,RSD
fm128-radar,https://research-software-directory.org/software/fm128-radar,https://github.com/ERA-URBAN/fm128_radar,"['https://github.com/ERA-URBAN/fm128_radar', 'https://github.com/ERA-URBAN/fm128_radar_knmi']",ERA-URBAN,fm128_radar,ERA-URBAN/fm128_radar,RSD
Forecasting the grid emission factor for the Netherlands,https://research-software-directory.org/software/forecasting-the-grid-emission-factor-for-the-netherlands,https://github.com/ESI-FAR/emissionfactor-nl,['https://github.com/ESI-FAR/emissionfactor-nl'],ESI-FAR,emissionfactor-nl,ESI-FAR/emissionfactor-nl,RSD
Davidson diagonalization in Fortran,https://research-software-directory.org/software/fortrandavidson,https://github.com/NLESC-JCER/Fortran_Davidson,['https://github.com/NLESC-JCER/Fortran_Davidson'],NLESC-JCER,Fortran_Davidson,NLESC-JCER/Fortran_Davidson,RSD
frbcat-web,https://research-software-directory.org/software/frbcat-web,https://github.com/aa-alert/frbcat-web,"['https://github.com/aa-alert/frbcat-web', 'https://github.com/AA-ALERT/frbcat-web']",aa-alert,frbcat-web,aa-alert/frbcat-web,RSD
frbcatdb,https://research-software-directory.org/software/frbcatdb,https://github.com/AA-ALERT/frbcatdb,['https://github.com/AA-ALERT/frbcatdb'],AA-ALERT,frbcatdb,AA-ALERT/frbcatdb,RSD
fsbrain,https://research-software-directory.org/software/fsbrain,https://github.com/dfsp-spirit/fsbrain,['https://github.com/dfsp-spirit/fsbrain'],dfsp-spirit,fsbrain,dfsp-spirit/fsbrain,RSD
GalerkinToolkit.jl,https://research-software-directory.org/software/galerkintoolkitjl,https://github.com/GalerkinToolkit/GalerkinToolkit.jl,['https://github.com/GalerkinToolkit/GalerkinToolkit.jl'],GalerkinToolkit,GalerkinToolkit.jl,GalerkinToolkit/GalerkinToolkit.jl,RSD
GameBus FHIR Layer,https://research-software-directory.org/software/gamebus-fhir-layer,https://github.com/nwo-strap/gamebus-fhir-layer,['https://github.com/nwo-strap/gamebus-fhir-layer'],nwo-strap,gamebus-fhir-layer,nwo-strap/gamebus-fhir-layer,RSD
gemdat,https://research-software-directory.org/software/gemdat,https://github.com/GEMDAT-repos/GEMDAT,['https://github.com/GEMDAT-repos/GEMDAT'],GEMDAT-repos,GEMDAT,GEMDAT-repos/GEMDAT,RSD
Geodisy,https://research-software-directory.org/software/geodisy,https://github.com/ubc-library/geodisy,['https://github.com/ubc-library/geodisy'],ubc-library,geodisy,ubc-library/geodisy,RSD
Geoflow visualizer,https://research-software-directory.org/software/geoflow-visualizer,https://github.com/geoflow-visualizer/geoflow-visualizer,['https://github.com/geoflow-visualizer/geoflow-visualizer'],geoflow-visualizer,geoflow-visualizer,geoflow-visualizer/geoflow-visualizer,RSD
Introduction to Geospatial Raster and Vector Data with Python,https://research-software-directory.org/software/geospatial-python,https://github.com/carpentries-incubator/geospatial-python,['https://github.com/carpentries-incubator/geospatial-python'],carpentries-incubator,geospatial-python,carpentries-incubator/geospatial-python,RSD
GGIR,https://research-software-directory.org/software/ggir,https://github.com/wadpac/GGIR,['https://github.com/wadpac/GGIR'],wadpac,GGIR,wadpac/GGIR,RSD
GitHub action to set up gRPC,https://research-software-directory.org/software/gh-action-set-up-grpc,https://github.com/eWaterCycle/setup-grpc,['https://github.com/eWaterCycle/setup-grpc'],eWaterCycle,setup-grpc,eWaterCycle/setup-grpc,RSD
GitHub action to set up singularity,https://research-software-directory.org/software/gh-action-set-up-singularity,https://github.com/eWaterCycle/setup-singularity,['https://github.com/eWaterCycle/setup-singularity'],eWaterCycle,setup-singularity,eWaterCycle/setup-singularity,RSD
Glotaran,https://research-software-directory.org/software/glotaran,https://github.com/glotaran/pyglotaran,"['https://github.com/glotaran/glotaran-legacy/', 'https://github.com/glotaran/pyglotaran']",glotaran,pyglotaran,glotaran/pyglotaran,RSD
GrainLearning,https://research-software-directory.org/software/grainlearning,https://github.com/GrainLearning/grainLearning,['https://github.com/GrainLearning/grainLearning'],GrainLearning,grainLearning,GrainLearning/grainLearning,RSD
GraphvizDotLang.jl,https://research-software-directory.org/software/graphvizdotlangjl,https://github.com/jhidding/GraphvizDotLang.jl,['https://github.com/jhidding/GraphvizDotLang.jl'],jhidding,GraphvizDotLang.jl,jhidding/GraphvizDotLang.jl,RSD
GridFormat,https://research-software-directory.org/software/gridformat,https://github.com/boost-ext/ut,"['https://github.com/boost-ext/ut', 'https://github.com/FEniCS/dolfinx', 'https://github.com/BlueBrain/HighFive']",boost-ext,ut,boost-ext/ut,RSD
grlc,https://research-software-directory.org/software/grlc,https://github.com/CLARIAH/grlc,['https://github.com/CLARIAH/grlc'],CLARIAH,grlc,CLARIAH/grlc,RSD
grpc4bmi,https://research-software-directory.org/software/grpc4bmi,https://github.com/eWaterCycle/grpc4bmi,['https://github.com/eWaterCycle/grpc4bmi'],eWaterCycle,grpc4bmi,eWaterCycle/grpc4bmi,RSD
GSA report,https://research-software-directory.org/software/gsa-report,https://github.com/Basvanstein/GSAreport,['https://github.com/Basvanstein/GSAreport'],Basvanstein,GSAreport,Basvanstein/GSAreport,RSD
H-gear,https://research-software-directory.org/software/h-gear,https://github.com/h-gear/revolution,['https://github.com/h-gear/revolution'],h-gear,revolution,h-gear/revolution,RSD
H2 scenario explorer,https://research-software-directory.org/software/h2-scenario-explorer,https://github.com/ESI-FAR/h2-scenario-explorer/,['https://github.com/ESI-FAR/h2-scenario-explorer/'],ESI-FAR,h2-scenario-explorer,ESI-FAR/h2-scenario-explorer,RSD
H2 scenario preprocessing,https://research-software-directory.org/software/h2-scenario-preprocessing,https://github.com/ESI-FAR/h2-scenario-preprocessing,['https://github.com/ESI-FAR/h2-scenario-preprocessing'],ESI-FAR,h2-scenario-preprocessing,ESI-FAR/h2-scenario-preprocessing,RSD
haddock3,https://research-software-directory.org/software/haddock3,https://github.com/haddocking/haddock3,['https://github.com/haddocking/haddock3'],haddocking,haddock3,haddocking/haddock3,RSD
Components for Haddock3 analysis,https://research-software-directory.org/software/haddock3-analysis-components,https://github.com/i-VRESSE/haddock3-analysis-components,['https://github.com/i-VRESSE/haddock3-analysis-components'],i-VRESSE,haddock3-analysis-components,i-VRESSE/haddock3-analysis-components,RSD
haddock3-ui,https://research-software-directory.org/software/haddock3-ui,https://github.com/i-VRESSE/haddock3-ui,"['https://github.com/i-VRESSE/haddock3-ui', 'https://github.com/i-VRESSE/haddock3-webapp']",i-VRESSE,haddock3-ui,i-VRESSE/haddock3-ui,RSD
Hadrianus scripts,https://research-software-directory.org/software/hadrianus-scripts,https://github.com/NLeSC/hadrianus-scripts,['https://github.com/NLeSC/hadrianus-scripts'],NLeSC,hadrianus-scripts,NLeSC/hadrianus-scripts,RSD
Harmony,https://research-software-directory.org/software/harmony,https://github.com/harmonydata/harmony,['https://github.com/harmonydata/harmony'],harmonydata,harmony,harmonydata/harmony,RSD
HERA_CAL_QUANTUM,https://research-software-directory.org/software/heracalquantum,https://github.com/HERA-Team/hera_qm,"['https://github.com/HERA-Team/hera_qm', 'https://github.com/QuantumRadioAstronomy/hera_cal_quantum', 'https://github.com/HERA-Team/hera_filters', 'https://github.com/HERA-Team/hera_opm/', 'https://github.com/HERA-Team/linsolve']",HERA-Team,hera_qm,HERA-Team/hera_qm,RSD
hhl-prototype,https://research-software-directory.org/software/hhl-prototype,https://github.com/quantumapplicationlab/hhl-prototype,['https://github.com/quantumapplicationlab/hhl-prototype'],quantumapplicationlab,hhl-prototype,quantumapplicationlab/hhl-prototype,RSD
holodev,https://research-software-directory.org/software/holodev,https://github.com/joenio/holodev,['https://github.com/joenio/holodev'],joenio,holodev,joenio/holodev,RSD
HORTON,https://research-software-directory.org/software/horton,https://github.com/theochem/horton/,['https://github.com/theochem/horton/'],theochem,horton,theochem/horton,RSD
howfairis,https://research-software-directory.org/software/howfairis,https://github.com/fair-software/howfairis,['https://github.com/fair-software/howfairis'],fair-software,howfairis,fair-software/howfairis,RSD
HPGEM,https://research-software-directory.org/software/hpgem,https://github.com/hpgem/hpgem,"['https://github.com/hpgem/nanomesh', 'https://github.com/hpgem/hpgem']",hpgem,hpgem,hpgem/hpgem,RSD
htr-quality-classifier,https://research-software-directory.org/software/htr-quality-classifier,https://github.com/audreyr/cookiecutter,"['https://github.com/laHTeR/htr-quality-classifier', 'https://github.com/natliblux/nautilusocr', 'https://github.com/LAHTeR/htr-quality-classifier', 'https://github.com/NLeSC/python-template', 'https://github.com/audreyr/cookiecutter']",audreyr,cookiecutter,audreyr/cookiecutter,RSD
HyperCanny,https://research-software-directory.org/software/hypercanny,https://github.com/abrupt-climate/hyper-canny,['https://github.com/abrupt-climate/hyper-canny'],abrupt-climate,hyper-canny,abrupt-climate/hyper-canny,RSD
hyphe,https://research-software-directory.org/software/hyphe,https://github.com/medialab/hyphe,['https://github.com/medialab/hyphe'],medialab,hyphe,medialab/hyphe,RSD
I-EMIC,https://research-software-directory.org/software/i-emic,https://github.com/erik808/jdqzpp,"['https://github.com/nlesc-smcm/easybuild', 'https://github.com/erik808/jdqzpp', 'https://github.com/nlesc-smcm/i-emic']",erik808,jdqzpp,erik808/jdqzpp,RSD
i-VRESSE workflow-builder,https://research-software-directory.org/software/i-vresse-workflow-builder,https://github.com/i-VRESSE/workflow-builder,['https://github.com/i-VRESSE/workflow-builder'],i-VRESSE,workflow-builder,i-VRESSE/workflow-builder,RSD
iBridges,https://research-software-directory.org/software/ibridges,https://github.com/UtrechtUniversity/iBridges,['https://github.com/UtrechtUniversity/iBridges'],UtrechtUniversity,iBridges,UtrechtUniversity/iBridges,RSD
iBridges-GUI,https://research-software-directory.org/software/ibridges-gui,https://github.com/iBridges-for-iRods/iBridges-GUI,['https://github.com/iBridges-for-iRods/iBridges-GUI'],iBridges-for-iRods,iBridges-GUI,iBridges-for-iRods/iBridges-GUI,RSD
ICD_GEMs.jl,https://research-software-directory.org/software/icdgems,https://github.com/JuliaHealth/ICD_GEMs.jl,"['https://github.com/JuliaHealth/ICD_GEMs.jl', 'https://github.com/JuliaData/DataFrames.jl', 'https://github.com/JuliaCollections/DataStructures.jl']",JuliaHealth,ICD_GEMs.jl,JuliaHealth/ICD_GEMs.jl,RSD
ICOS CP python library,https://research-software-directory.org/software/icos-cp-python-library,https://github.com/ICOS-Carbon-Portal/pylib,['https://github.com/ICOS-Carbon-Portal/pylib'],ICOS-Carbon-Portal,pylib,ICOS-Carbon-Portal/pylib,RSD
ICOS data repository,https://research-software-directory.org/software/icos-data-repository,https://github.com/ICOS-Carbon-Portal/meta,['https://github.com/ICOS-Carbon-Portal/meta'],ICOS-Carbon-Portal,meta,ICOS-Carbon-Portal/meta,RSD
IMAGE-LAND-LUE,https://research-software-directory.org/software/image-land-lue,https://github.com/UtrechtUniversity/IMAGE-LAND-LUE,['https://github.com/UtrechtUniversity/IMAGE-LAND-LUE'],UtrechtUniversity,IMAGE-LAND-LUE,UtrechtUniversity/IMAGE-LAND-LUE,RSD
imas2xarray,https://research-software-directory.org/software/imas2xarray,https://github.com/duqtools/imas2xarray,['https://github.com/duqtools/imas2xarray'],duqtools,imas2xarray,duqtools/imas2xarray,RSD
INA tool,https://research-software-directory.org/software/ina-tool,https://github.com/ESI-FAR/INA-tool,['https://github.com/ESI-FAR/INA-tool'],ESI-FAR,INA-tool,ESI-FAR/INA-tool,RSD
IncompressibleNavierStokes,https://research-software-directory.org/software/incompressiblenavierstokes,https://github.com/bsanderse/INS2D,"['https://github.com/bsanderse/INS2D', 'https://github.com/weymouth/WaterLily.jl/', 'https://github.com/JuliaTesting/Aqua.jl', 'https://github.com/Ferrite-FEM/Ferrite.jl', 'https://github.com/bsanderse/INS3D', 'https://github.com/trixi-framework/Trixi.jl', 'https://github.com/agdestein/DivergenceConsistency', 'https://github.com/gridap/Gridap.jl', 'https://github.com/CliMA/Oceananigans.jl', 'https://github.com/JuliaPlots/Makie.jl', 'https://github.com/CliMA/ClimaCore.jl', 'https://github.com/FourierFlows/FourierFlows.jl', 'https://github.com/agdestein/IncompressibleNavierStokes.jl']",bsanderse,INS2D,bsanderse/INS2D,RSD
infra-stemmus-scope,https://research-software-directory.org/software/infra-stemmus-scope,https://github.com/EcoExtreML/infra,['https://github.com/EcoExtreML/infra'],EcoExtreML,infra,EcoExtreML/infra,RSD
Inseq,https://research-software-directory.org/software/inseq,https://github.com/inseq-team/inseq,['https://github.com/inseq-team/inseq'],inseq-team,inseq,inseq-team/inseq,RSD
Internet Archive scraper,https://research-software-directory.org/software/internet-archive-scraper,https://github.com/UtrechtUniversity/ia-webscraping,['https://github.com/UtrechtUniversity/ia-webscraping'],UtrechtUniversity,ia-webscraping,UtrechtUniversity/ia-webscraping,RSD
Introduction to deep learning lesson,https://research-software-directory.org/software/introduction-to-deep-learning-lesson,https://github.com/carpentries-lab/deep-learning-intro/,"['https://github.com/carpentries-incubator/deep-learning-intro', 'https://github.com/carpentries-lab/deep-learning-intro/']",carpentries-lab,deep-learning-intro,carpentries-lab/deep-learning-intro,RSD
iReceptor Gateway,https://research-software-directory.org/software/ireceptor,https://github.com/sfu-ireceptor/config,"['https://github.com/sfu-ireceptor/config', 'https://github.com/sfu-ireceptor/dataloading-mongo', 'https://github.com/sfu-ireceptor/repository-mongodb', 'https://github.com/sfu-ireceptor/ireceptor-monitor', 'https://github.com/sfu-ireceptor/dataloading-curation', 'https://github.com/sfu-ireceptor/gateway', 'https://github.com/sfu-ireceptor/service-php-mongodb', 'https://github.com/sfu-ireceptor/turnkey-service-php']",sfu-ireceptor,config,sfu-ireceptor/config,RSD
IRIDA,https://research-software-directory.org/software/irida,https://github.com/phac-nml/irida,['https://github.com/phac-nml/irida'],phac-nml,irida,phac-nml/irida,RSD
ISAAC Chrome extension,https://research-software-directory.org/software/isaac-chrome-extension,https://github.com/citation-js/isaac-chrome-extension,['https://github.com/citation-js/isaac-chrome-extension'],citation-js,isaac-chrome-extension,citation-js/isaac-chrome-extension,RSD
iScore,https://research-software-directory.org/software/iscore,https://github.com/DeepRank/iScore,['https://github.com/DeepRank/iScore'],DeepRank,iScore,DeepRank/iScore,RSD
Islandora,https://research-software-directory.org/software/islandora,https://github.com/Islandora/islandora,['https://github.com/Islandora/islandora'],Islandora,islandora,Islandora/islandora,RSD
i-VRESSE jupyterlab haddock3 configurator,https://research-software-directory.org/software/ivresse-jupyterlab-haddock3-configurator,https://github.com/i-VRESSE/jupyterlab-haddock3-configurator,['https://github.com/i-VRESSE/jupyterlab-haddock3-configurator'],i-VRESSE,jupyterlab-haddock3-configurator,i-VRESSE/jupyterlab-haddock3-configurator,RSD
JASP modules app,https://research-software-directory.org/software/jasp-modules-app,https://github.com/jasp-stats-modules/modules-app,['https://github.com/jasp-stats-modules/modules-app'],jasp-stats-modules,modules-app,jasp-stats-modules/modules-app,RSD
jaspProcess,https://research-software-directory.org/software/jaspprocess,https://github.com/jasp-stats/jaspProcess,['https://github.com/jasp-stats/jaspProcess'],jasp-stats,jaspProcess,jasp-stats/jaspProcess,RSD
JUBE,https://research-software-directory.org/software/jube,https://github.com/FZJ-JSC/JUBE,['https://github.com/FZJ-JSC/JUBE'],FZJ-JSC,JUBE,FZJ-JSC/JUBE,RSD
JupyterDaskOnSLURM,https://research-software-directory.org/software/jupyterdaskonslurm,https://github.com/RS-DAT/JupyterDaskOnSLURM,['https://github.com/RS-DAT/JupyterDaskOnSLURM'],RS-DAT,JupyterDaskOnSLURM,RS-DAT/JupyterDaskOnSLURM,RSD
JupyterLab dataset browser for THREDDS,https://research-software-directory.org/software/jupyterlab-thredds,https://github.com/eWaterCycle/jupyterlab_thredds,['https://github.com/eWaterCycle/jupyterlab_thredds'],eWaterCycle,jupyterlab_thredds,eWaterCycle/jupyterlab_thredds,RSD
JURI,https://research-software-directory.org/software/juri,https://github.com/FZJ-JSC/JURI,['https://github.com/FZJ-JSC/JURI'],FZJ-JSC,JURI,FZJ-JSC/JURI,RSD
Kernel Float,https://research-software-directory.org/software/kernel-float,https://github.com/KernelTuner/kernel_float,['https://github.com/KernelTuner/kernel_float'],KernelTuner,kernel_float,KernelTuner/kernel_float,RSD
Kernel Launcher,https://research-software-directory.org/software/kernel-launcher,https://github.com/KernelTuner/kernel_launcher,['https://github.com/KernelTuner/kernel_launcher'],KernelTuner,kernel_launcher,KernelTuner/kernel_launcher,RSD
Kernel Tuner,https://research-software-directory.org/software/kernel-tuner,https://github.com/benvanwerkhoven/KM3Net,"['https://github.com/benvanwerkhoven/GPUGaussTransform', 'https://github.com/benvanwerkhoven/expdist', 'https://github.com/JungleComputing/common-source-identification-desktop', 'https://github.com/benvanwerkhoven/KM3Net', 'https://github.com/KernelTuner/kernel_tuner']",benvanwerkhoven,KM3Net,benvanwerkhoven/KM3Net,RSD
KMM,https://research-software-directory.org/software/kmm,https://github.com/NLeSC-COMPAS/kmm,['https://github.com/NLeSC-COMPAS/kmm'],NLeSC-COMPAS,kmm,NLeSC-COMPAS/kmm,RSD
KNIME node archetype,https://research-software-directory.org/software/knime-archetype,https://github.com/3D-e-Chem/tycho-knime-node-archetype,['https://github.com/3D-e-Chem/tycho-knime-node-archetype'],3D-e-Chem,tycho-knime-node-archetype,3D-e-Chem/tycho-knime-node-archetype,RSD
KNIME GPCRdb nodes,https://research-software-directory.org/software/knime-gpcrdb,https://github.com/3D-e-Chem/knime-gpcrdb,['https://github.com/3D-e-Chem/knime-gpcrdb'],3D-e-Chem,knime-gpcrdb,3D-e-Chem/knime-gpcrdb,RSD
KLIFS KNIME nodes,https://research-software-directory.org/software/knime-klifs,https://github.com/3D-e-Chem/knime-klifs,['https://github.com/3D-e-Chem/knime-klifs'],3D-e-Chem,knime-klifs,3D-e-Chem/knime-klifs,RSD
KNIME node for Kripo,https://research-software-directory.org/software/knime-kripodb,https://github.com/3D-e-Chem/knime-kripodb,['https://github.com/3D-e-Chem/knime-kripodb'],3D-e-Chem,knime-kripodb,3D-e-Chem/knime-kripodb,RSD
KNIME molecule viewer nodes,https://research-software-directory.org/software/knime-molviewer,https://github.com/3D-e-Chem/knime-molviewer,['https://github.com/3D-e-Chem/knime-molviewer'],3D-e-Chem,knime-molviewer,3D-e-Chem/knime-molviewer,RSD
KNIME ss-TEA node,https://research-software-directory.org/software/knime-sstea,https://github.com/3D-e-Chem/knime-sstea,['https://github.com/3D-e-Chem/knime-sstea'],3D-e-Chem,knime-sstea,3D-e-Chem/knime-sstea,RSD
KNIME Testflow,https://research-software-directory.org/software/knime-testflow,https://github.com/3D-e-Chem/knime-testflow,['https://github.com/3D-e-Chem/knime-testflow'],3D-e-Chem,knime-testflow,3D-e-Chem/knime-testflow,RSD
kunefe,https://research-software-directory.org/software/kunefe,https://github.com/mess-nlesc/kunefe,"['https://github.com/pre-commit/pre-commit', 'https://github.com/audreyr/cookiecutter', 'https://github.com/mess-nlesc/kunefe', 'https://github.com/NLeSC/python-template']",mess-nlesc,kunefe,mess-nlesc/kunefe,RSD
laserchicken,https://research-software-directory.org/software/laserchicken,https://github.com/eEcoLiDAR/laserchicken,['https://github.com/eEcoLiDAR/laserchicken'],eEcoLiDAR,laserchicken,eEcoLiDAR/laserchicken,RSD
Laserfarm,https://research-software-directory.org/software/laserfarm,https://github.com/eEcoLiDAR/Laserfarm,['https://github.com/eEcoLiDAR/Laserfarm'],eEcoLiDAR,Laserfarm,eEcoLiDAR/Laserfarm,RSD
leakybucket,https://research-software-directory.org/software/leakybucket,https://github.com/eWaterCycle/leakybucket-bmi,['https://github.com/eWaterCycle/leakybucket-bmi'],eWaterCycle,leakybucket-bmi,eWaterCycle/leakybucket-bmi,RSD
LifelinesCSV2CDF,https://research-software-directory.org/software/lifelinescsv2cdf,https://github.com/MyDigiTwinNL/LifelinesCSV2CDF,['https://github.com/MyDigiTwinNL/LifelinesCSV2CDF'],MyDigiTwinNL,LifelinesCSV2CDF,MyDigiTwinNL/LifelinesCSV2CDF,RSD
Lightning,https://research-software-directory.org/software/lightning,https://github.com/lightning-project/lightning,['https://github.com/lightning-project/lightning'],lightning-project,lightning,lightning-project/lightning,RSD
Lilio,https://research-software-directory.org/software/lilio,https://github.com/AI4S2S/lilio,['https://github.com/AI4S2S/lilio'],AI4S2S,lilio,AI4S2S/lilio,RSD
LimeSurvey,https://research-software-directory.org/software/limesurvey,https://github.com/LimeSurvey/LimeSurvey,['https://github.com/LimeSurvey/LimeSurvey'],LimeSurvey,LimeSurvey,LimeSurvey/LimeSurvey,RSD
LitStudy,https://research-software-directory.org/software/litstudy,https://github.com/NLeSC/litstudy/,['https://github.com/NLeSC/litstudy/'],NLeSC,litstudy,NLeSC/litstudy,RSD
LLview,https://research-software-directory.org/software/llview,https://github.com/FZJ-JSC/LLview,['https://github.com/FZJ-JSC/LLview'],FZJ-JSC,LLview,FZJ-JSC/LLview,RSD
lofar-ld,https://research-software-directory.org/software/lofar-linked-data-platform,https://github.com/EOSC-LOFAR/lofar-ld,['https://github.com/EOSC-LOFAR/lofar-ld'],EOSC-LOFAR,lofar-ld,EOSC-LOFAR/lofar-ld,RSD
Lofar Predictive Maintenance,https://research-software-directory.org/software/lofar-predictive-maintenance,https://github.com/NLeSC/lofar-predictive-maintenance,['https://github.com/NLeSC/lofar-predictive-maintenance'],NLeSC,lofar-predictive-maintenance,NLeSC/lofar-predictive-maintenance,RSD
Lokum,https://research-software-directory.org/software/lokum,https://github.com/NLeSC/lokum,['https://github.com/NLeSC/lokum'],NLeSC,lokum,NLeSC/lokum,RSD
LombScargle.jl,https://research-software-directory.org/software/lombscarglejl,https://github.com/JuliaAstro/LombScargle.jl,['https://github.com/JuliaAstro/LombScargle.jl'],JuliaAstro,LombScargle.jl,JuliaAstro/LombScargle.jl,RSD
