text,count,percentage
https://zenodo.org/badge/latestdoi/619447827,1,0.42
https://zenodo.org/doi/10.5281/zenodo.11046339,1,0.42
https://doi.org/10.5281/zenodo.10949643,1,0.42
https://doi.org/10.1109/SC41406.2024.00050,1,0.42
https://doi.org/10.5281/zenodo.2638709,1,0.42
https://doi.org/10.21105/joss.02558,1,0.42
https://doi.org/10.14278/rodare.27,1,0.42
https://doi.org/10.5281/zenodo.3905262,1,0.42
https://arxiv.org/abs/1606.06642,1,0.42
https://zenodo.org/badge/latestdoi/51359212,1,0.42
https://zenodo.org/doi/10.5281/zenodo.11147483,1,0.42
https://zenodo.org/badge/latestdoi/87834727,1,0.42
https://zenodo.org/doi/10.5281/zenodo.10786467,1,0.42
https://doi.org/10.21105/joss.02260,1,0.42
https://doi.org/10.5281/zenodo.1003149,1,0.42
https://doi.org/10.5281/zenodo.7534372,1,0.42
https://zenodo.org/records/7534372,1,0.42
https://ebooks.iospress.nl/DOI/10.3233/978-1-61499-621-7-431,1,0.42
https://zenodo.org/badge/latestdoi/110261678,1,0.42
https://doi.org/10.5281/zenodo.6572620,1,0.42
https://zenodo.org/badge/latestdoi/319654384,1,0.42
https://zenodo.org/badge/latestdoi/481245154,1,0.42
https://doi.org/10.5281/zenodo.6350382,1,0.42
https://zenodo.org/badge/latestdoi/455610726,1,0.42
https://doi.org/10.1101/2020.09.18.302935,1,0.42
https://doi.org/10.5281/zenodo.2692117,1,0.42
https://zenodo.org/doi/10.5281/zenodo.6395909,1,0.42
https://doi.org/10.5281/zenodo.1463015,1,0.42
https://zenodo.org/badge/latestdoi/257305994,1,0.42
https://zenodo.org/record/8191714,1,0.42
https://doi.org/10.1016/j.envsoft.2022.105591,1,0.42
https://zenodo.org/badge/latestdoi/665993095,1,0.42
https://doi.org/10.5281/zenodo.15089665,1,0.42
https://doi.org/10.5281/zenodo.910448,1,0.42
https://doi.org/10.5281/zenodo.8283715,1,0.42
https://zenodo.org/doi/10.5281/zenodo.3559816,1,0.42
https://doi.org/10.5281/zenodo.13807484,1,0.42
https://doi.org/10.21105/joss.03262,1,0.42
https://zenodo.org/badge/latestdoi/430885253,1,0.42
https://zenodo.org/badge/latestdoi/518852238,1,0.42
https://doi.org/10.5281/zenodo.3245804,1,0.42
https://doi.org/10.5281/zenodo.1924563,1,0.42
https://doi.org/10.5281/zenodo.1033817,1,0.42
https://doi.org/10.5194/gmd-2023-38,1,0.42
https://zenodo.org/badge/latestdoi/232626497,1,0.42
https://doi.org/10.5281/zenodo.15174211,1,0.42
https://zenodo.org/badge/latestdoi/349075288,1,0.42
https://doi.org/10.1002/cpe.3394,1,0.42
https://doi.org/10.1145/3313828,1,0.42
https://arxiv.org/pdf/1606.01540,1,0.42
https://zenodo.org/badge/latestdoi/494094231,1,0.42
https://zenodo.org/badge/latestdoi/492818831,1,0.42
https://doi.org/10.5281/zenodo.11120650,1,0.42
https://zenodo.org/badge/latestdoi/471007521,1,0.42
https://doi.org/10.5281/zenodo.7010594,1,0.42
https://doi.org/10.5194/gmd-18-4335-2025,1,0.42
https://doi.org/10.5281/zenodo.3387139,1,0.42
https://doi.org/10.5281/zenodo.8159334,1,0.42
https://doi.org/10.5281/zenodo.3252665,1,0.42
https://doi.org/10.5281/zenodo.8286579,1,0.42
https://zenodo.org/record/8286579,1,0.42
https://doi.org/10.5281/zenodo.8286578,1,0.42
https://doi.org/10.5281/zenodo.4572889,1,0.42
https://doi.org/10.5281/zenodo.7342602,1,0.42
https://www.nature.com/articles/s41467-019-10105-3,1,0.42
https://zenodo.org/badge/latestdoi/17747322,1,0.42
https://doi.org/10.5281/zenodo.1422642,1,0.42
https://doi.org/10.5281/zenodo.2531472,1,0.42
https://doi.org/10.5281/zenodo.7015078,1,0.42
https://doi.org/10.5281/zenodo.14794240,1,0.42
https://doi.org/10.5281/zenodo.3637964,1,0.42
https://doi.org/10.5281/zenodo.1051094,1,0.42
https://doi.org/10.5281/zenodo.7794374,1,0.42
https://zenodo.org/badge/latestdoi/239750248,1,0.42
https://doi.org/10.5281/zenodo.5568813,1,0.42
https://doi.org/10.5281/zenodo.11098460,1,0.42
https://doi.org/10.5281/zenodo.5557255,1,0.42
https://zenodo.org/badge/latestdoi/211859022,1,0.42
https://doi.org/10.5281/zenodo.14199793,1,0.42
https://zenodo.org/badge/latestdoi/256566641,1,0.42
https://zenodo.org/badge/latestdoi/9113580,1,0.42
https://doi.org/10.5281/zenodo.1400274,1,0.42
https://zenodo.org/badge/latestdoi/70679474,1,0.42
https://zenodo.org/badge/latestdoi/122876985,1,0.42
https://doi.org/10.5281/zenodo.4816884,1,0.42
https://doi.org/10.5281/zenodo.14273287,1,0.42
https://doi.org/10.1007/s11786-019-00401-y,1,0.42
https://rdcu.be/bIGUH,1,0.42
https://zenodo.org/badge/latestdoi/259635994,1,0.42
https://zenodo.org/badge/latestdoi/492048903,1,0.42
https://doi.org/10.5281/zenodo.4584796,1,0.42
https://doi.org/10.5281/zenodo.1199019,1,0.42
https://doi.org/10.5281/zenodo.10527751,1,0.42
https://doi.org/10.1002/mp.12251,1,0.42
https://arxiv.org/abs/2310.14959,1,0.42
https://doi.org/10.1038/s41586-020-2649-2,1,0.42
https://zenodo.org/badge/latestdoi/10311278,1,0.42
https://doi.org/10.21105/joss.03742,1,0.42
https://zenodo.org/badge/latestdoi/83544633,1,0.42
https://zenodo.org/badge/latestdoi/138730107,1,0.42
https://doi.org/10.5281/zenodo.8095107,1,0.42
https://doi.org/10.5281/zenodo.996308,1,0.42
https://doi.org/10.5281/zenodo.8257076,1,0.42
https://doi.org/10.21105/joss.07313,1,0.42
https://zenodo.org/doi/10.5281/zenodo.10255543,1,0.42
https://doi.org/10.5281/zenodo.10255543,1,0.42
https://www.google.com/url?q=https://www.nature.com/articles/s41592-020-01008-z&sa=D&source=docs&ust=1677235958581755&usg=AOvVaw3dWL0SrITLhCJUBiNIHCQO,1,0.42
https://doi.org/10.5281/zenodo.14501804,1,0.42
https://dl.acm.org/doi/10.1145/3557919.3565812,1,0.42
https://doi.org/10.1145/3310410,1,0.42
https://joss.theoj.org/papers/700e9010c4080ffe8ae4df21cf1cc899,1,0.42
https://doi.org/10.5281/zenodo.6890239,1,0.42
https://doi.org/10.5281/zenodo.3274284,1,0.42
https://doi.org/10.5281/zenodo.808846,1,0.42
https://doi.org/10.5281/zenodo.12808969,1,0.42
https://zenodo.org/badge/latestdoi/334084536,1,0.42
https://zenodo.org/badge/latestdoi/492734189,1,0.42
https://zenodo.org/doi/10.5281/zenodo.3737927,1,0.42
https://doi.org/10.5281/zenodo.13938602,1,0.42
https://zenodo.org/badge/latestdoi/142608764,1,0.42
https://doi.org/10.5281/zenodo.8383636,1,0.42
https://pdaf.awi.de/trac/wiki/CitingPDAF,1,0.42
https://doi.org/10.5281/zenodo.7779883,1,0.42
https://doi.org/10.5281/zenodo.15582367,1,0.42
https://doi.org/10.5281/zenodo.3628250,1,0.42
https://doi.org/10.5281/zenodo.596235,1,0.42
https://doi.org/10.5281/zenodo.1689985,1,0.42
https://doi.org/10.5281/zenodo.14624851,1,0.42
https://zenodo.org/badge/latestdoi/37250056,1,0.42
https://doi.org/10.5281/zenodo.2795043,1,0.42
https://zenodo.org/badge/latestdoi/70590009,1,0.42
https://doi.org/10.5281/zenodo.8350577,1,0.42
https://doi.org/10.1016/j.cpc.2023.109076,1,0.42
https://doi.org/10.5281/zenodo.11563149,1,0.42
https://doi.org/10.5281/zenodo.4534043,1,0.42
https://zenodo.org/badge/latestdoi/65198876,1,0.42
https://fwl-proteus.readthedocs.io/en/latest/bibliography.html,1,0.42
https://doi.org/10.21105/joss.01296,1,0.42
https://zenodo.org/badge/latestdoi/679369801,1,0.42
https://doi.org/10.5281/zenodo.14990300,1,0.42
https://zenodo.org/badge/latestdoi/163412836,1,0.42
https://doi.org/10.5281/zenodo.7826486,1,0.42
https://jmlr.org/papers/v26/24-2110.html,1,0.42
